,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
1910,26000,ford,f-150,2019,clean vehicle,19793.0,blue,  1ftew1eb6kfb83943,167801455,florida, usa,2 days left
1911,17900,ford,doors,2016,clean vehicle,27940.0,shadow black,  1fa6p8am3g5250504,167653520,massachusetts, usa,11 days left
1912,23400,ford,flex,2019,clean vehicle,24987.0,black,  2fmhk6d8xkba20365,167615285,minnesota, usa,14 hours left
1913,29800,ford,mustang,2016,clean vehicle,18367.0,blue,  1fa6p8cf3g5242238,167738456,illinois, usa,21 hours left
1914,23700,ford,flex,2019,clean vehicle,14109.0,gray,  2fmhk6d88kba29775,167801457,florida, usa,1 days left
1915,1725,ford,door,2012,salvage insurance,158781.0,black,  1fmcu9eg7ckb88497,167548257,illinois, usa,16 hours left
1916,33995,ford,doors,2016,clean vehicle,27369.0,black,  1fa6p8cf5g5235498,167653521,new jersey, usa,11 days left
1917,23500,ford,flex,2019,clean vehicle,30208.0,white,  2fmhk6d86kba05247,167615287,minnesota, usa,14 hours left
1918,32500,ford,explorer,2019,clean vehicle,24024.0,black,  1fm5k8gt5kgb41683,167801459,florida, usa,2 days left
1919,2500,ford,door,2016,salvage insurance,64999.0,blue,  3fadp4bjxgm137986,167552003,mississippi, usa,16 hours left
1920,39000,ford,f-150,2019,clean vehicle,8404.0,black,  1ftfw1e54kfc34435,167615288,minnesota, usa,14 hours left
1921,11000,ford,focus,2018,clean vehicle,8884.0,gray,  1fadp3e23jl254221,167739185,massachusetts, usa,6 days left
1922,32500,ford,explorer,2019,clean vehicle,24126.0,black,  1fm5k8gt2kgb41298,167801468,florida, usa,2 days left
1923,800,ford,door,2012,salvage insurance,129659.0,black,  3fadp4bj5cm221076,167552004,mississippi, usa,16 hours left
1924,26900,ford,f-150,2019,clean vehicle,31713.0,black,  1ftew1e59kkc89708,167615289,minnesota, usa,14 hours left
1925,11200,ford,edge,2016,clean vehicle,109996.0,gray,  2fmpk4j97gbb67005,167801478,new york, usa,18 hours left
1926,21000,ford,doors,2018,clean vehicle,6821.0,red,  1fa6p8thxj5164792,167654211,new york, usa,11 days left
1927,32000,ford,f-150,2019,clean vehicle,17867.0,red,  1ftfw1e5xkfb51429,167615291,minnesota, usa,14 hours left
1928,7300,ford,door,2016,clean vehicle,110253.0,black,  3fa6p0g72gr397705,167801481,connecticut, usa,18 hours left
1929,12800,ford,escape,2018,clean vehicle,39364.0,black,  1fmcu0gd3jub60681,167552309,missouri, usa,9 days left
1930,24190,ford,doors,2018,clean vehicle,4018.0,blue,  1fatp8uh7j5182314,167654212,massachusetts, usa,11 days left
1931,29100,ford,f-150,2019,clean vehicle,21054.0,red,  1ftew1e49kfc10392,167615292,minnesota, usa,14 hours left
1932,29000,ford,door,2017,clean vehicle,48309.0,red,  1ft7w2b60hee77178,167740589,massachusetts, usa,6 days left
1933,17300,ford,door,2016,clean vehicle,68666.0,black,  1fm5k8d82ggc60329,167801490,new york, usa,18 hours left
1934,19888,ford,doors,2018,clean vehicle,34071.0,ingot silver metallic,  1fatp8uh2j5132890,167654213,new jersey, usa,11 days left
1935,31000,ford,f-150,2019,clean vehicle,13600.0,white,  1ftfw1e50kfb96721,167615294,minnesota, usa,14 hours left
1936,37200,ford,door,2017,clean vehicle,44956.0,black,  1ft7w2bt4hee52015,167740592,massachusetts, usa,2 days left
1937,8600,ford,door,2016,clean vehicle,72607.0,silver,  1fmcu0f77gub25484,167801492,new jersey, usa,18 hours left
1938,24857,ford,doors,2018,clean vehicle,33815.0,shadow black,  1fatp8uh3j5157023,167654214,massachusetts, usa,11 days left
1939,23500,ford,flex,2019,clean vehicle,31491.0,gray,  2fmhk6d85kba09063,167615296,minnesota, usa,14 hours left
1940,26100,ford,f-150,2018,clean vehicle,32149.0,white,  1ftew1cb3jfc81295,167741409,mississippi, usa,21 hours left
1941,10800,ford,hybrid,2016,clean vehicle,26654.0,blue,  1fadp5au1gl114180,167801493,new york, usa,18 hours left
1942,20995,ford,doors,2018,clean vehicle,36637.0,white,  1fa6p8th1j5167452,167654215,new york, usa,11 days left
1943,29300,ford,f-150,2019,clean vehicle,17000.0,white,  1ftew1e4xkfc10403,167615298,minnesota, usa,14 hours left
1944,33100,ford,f-150,2018,clean vehicle,15960.0,gray,  1ftew1ep2jfb83786,167741551,mississippi, usa,21 hours left
1945,13800,ford,door,2016,clean vehicle,40774.0,gray,  1fahp2e84gg136518,167801747,new jersey, usa,18 hours left
1946,19498,ford,doors,2018,clean vehicle,40338.0,black,  1fatp8uh1j5115336,167654216,new york, usa,11 days left
1947,14900,ford,fusion,2019,clean vehicle,40505.0,gray,  3fa6p0cd0kr117056,167615300,minnesota, usa,14 hours left
1948,8700,ford,door,2016,clean vehicle,30735.0,black,  1fadp3k28gl330142,167741697,massachusetts, usa,6 days left
1949,20600,ford,mustang,2019,clean vehicle,33965.0,gray,  1fatp8uhxk5148658,167801788,florida, usa,2 days left
1950,5000,ford,door,2018,salvage insurance,7339.0,white,  1ftex1c53jkd88586,167553971,oklahoma, usa,12 days left
1951,19995,ford,doors,2018,clean vehicle,42470.0,white,  1fa6p8th8j5115591,167654217,new york, usa,11 days left
1952,14900,ford,fusion,2019,clean vehicle,40670.0,silver,  3fa6p0cd1kr110357,167615301,minnesota, usa,14 hours left
1953,19500,ford,door,2016,clean vehicle,41233.0,black,  1ftbf2b61ged08196,167741899,massachusetts, usa,6 days left
1954,24500,ford,wagon,2019,clean vehicle,13162.0,white,  1fbzx2zm7kka48532,167801789,florida, usa,5 hours left
1955,15000,ford,fusion,2018,clean vehicle,38744.0,white,  3fa6p0d97jr219835,167555170,california, usa,8 days left
1956,26985,ford,doors,2018,clean vehicle,14023.0,black,  1fa6p8cf4j5145797,167654218,new york, usa,11 days left
1957,31000,ford,f-150,2019,clean vehicle,9741.0,white,  1ftfw1e52kfb85249,167615302,minnesota, usa,14 hours left
1958,24300,ford,explorer,2017,clean vehicle,31017.0,silver,  1fm5k7d82hgb82470,167742129,mississippi, usa,21 hours left
1959,16800,ford,fusion,2019,clean vehicle,37786.0,gray,  3fa6p0d97kr118571,167801791,florida, usa,1 days left
1960,17200,ford,mustang,2018,clean vehicle,32415.0,white,  1fatp8uh2j5132629,167555176,california, usa,8 days left
1961,34995,ford,doors,2018,clean vehicle,10421.0,ruby red,  1fa6p8cf2j5161626,167654219,new york, usa,11 days left
1962,24300,ford,wagon,2019,clean vehicle,29305.0,white,  1fbzx2zm0kka75345,167615308,minnesota, usa,14 hours left
1963,26400,ford,explorer,2017,clean vehicle,51309.0,white,  1fm5k7fh2hgb04056,167742134,mississippi, usa,21 hours left
1964,16800,ford,fusion,2019,clean vehicle,38001.0,black,  3fa6p0d98kr138974,167801792,florida, usa,1 days left
1965,15500,ford,escape,2018,clean vehicle,18849.0,black,  1fmcu9hd7jua30891,167555180,california, usa,2 days left
1966,19440,ford,doors,2018,clean vehicle,43269.0,silver,  1fatp8uh0j5124044,167654220,new york, usa,11 days left
1967,16700,ford,fusion,2019,clean vehicle,36989.0,silver,  3fa6p0ru2kr117017,167615310,minnesota, usa,14 hours left
1968,29000,ford,door,2017,clean vehicle,29320.0,blue,  1ftew1ep9hkc82719,167742317,alabama, usa,21 hours left
1969,16100,ford,hybrid,2019,clean vehicle,34244.0,white,  3fa6p0ru4kr181558,167801793,florida, usa,1 days left
1970,17200,ford,mustang,2018,clean vehicle,32938.0,white,  1fatp8uh9j5132644,167555184,california, usa,8 days left
1971,20950,ford,doors,2018,clean vehicle,40793.0,black,  1fatp8uh6j5142578,167654221,new hampshire, usa,11 days left
1972,46200,ford,door,2017,clean vehicle,94741.0,no_color,  1ft8w3dt1hee12434,167742320,alabama, usa,21 hours left
1973,29400,ford,mustang,2019,clean vehicle,25011.0,white,  1fatp8ff0k5161477,167801794,florida, usa,2 days left
1974,2825,ford,door,2014,salvage insurance,363810.0,white,  1fmjk1g53eef23881,167555421,montana, usa,17 hours left
1975,32999,ford,doors,2018,clean vehicle,6881.0,shadow black,  1fa6p8cf3j5172103,167654222,new jersey, usa,11 days left
1976,6600,ford,door,2014,clean vehicle,80423.0,orange,  3fa6p0hd9er326468,167615896,new jersey, usa,2 hours left
1977,50200,ford,door,2017,clean vehicle,92405.0,white,  1ft7w2bt7hef07573,167742321,alabama, usa,21 hours left
1978,28300,ford,ranger,2019,clean vehicle,15436.0,white,  1fter4fh5kla45887,167801795,florida, usa,2 days left
1979,12000,ford,door,2017,salvage insurance,104665.0,white,  1ftfx1ef8hkd03259,167560049,california, usa,18 hours left
1980,32999,ford,doors,2018,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,  1fa6p8cf0j5118581,167654223,new jersey, usa,11 days left
1981,12600,ford,door,2014,clean vehicle,48188.0,black,  1fm5k8d84egc31539,167615902,new jersey, usa,2 hours left
1982,5200,ford,focus,2017,clean vehicle,65164.0,red,  1fadp3j22hl268403,167742322,alabama, usa,21 hours left
1983,20500,ford,mustang,2019,clean vehicle,35930.0,black,  1fatp8uh8k5109583,167801796,florida, usa,2 days left
1984,1200,ford,door,2012,salvage insurance,167376.0,red,  1fahp3f23cl414648,167561238,virginia, usa,3 days left
1985,35999,ford,doors,2018,clean vehicle,13674.0,kona blue metallic,  1fa6p8cf1j5126821,167654224,new jersey, usa,11 days left
1986,41000,ford,srw,2019,clean vehicle,9235.0,silver,  1ft7w2bt7kee46393,167616337,minnesota, usa,14 hours left
1987,33100,ford,door,2017,clean vehicle,103002.0,red,  1ftew1ef2hfb30250,167742325,mississippi, usa,21 hours left
1988,23500,ford,ranger,2019,clean vehicle,12836.0,blue,  1fter4eh3kla09133,167801802,florida, usa,2 days left
1989,18799,ford,doors,2015,clean vehicle,137728.0,red,  1fatp8ff5f5323738,167564814,connecticut, usa,9 days left
1990,33999,ford,doors,2018,clean vehicle,6921.0,magnetic metallic,  1fa6p8cf9j5110592,167654225,new jersey, usa,11 days left
1991,35000,ford,srw,2019,clean vehicle,14359.0,white,  1ft7w2b68ked77546,167616338,minnesota, usa,14 hours left
1992,26100,ford,wagon,2017,clean vehicle,58118.0,white,  1fbzx2zm3hka72688,167742336,mississippi, usa,21 hours left
1993,15400,ford,fusion,2019,clean vehicle,31124.0,white,  3fa6p0cd8kr138334,167801803,florida, usa,1 days left
1994,25998,ford,doors,2015,clean vehicle,25734.0,color:,  1fa6p8cf9f5365377,167564815,new york, usa,9 days left
1995,31831,ford,doors,2018,clean vehicle,14059.0,black,  1fa6p8cf9j5125433,167654226,new jersey, usa,11 days left
1996,40400,ford,srw,2019,clean vehicle,13472.0,black,  1ft7w2bt7kef15907,167616339,minnesota, usa,14 hours left
1997,15400,ford,door,2013,clean vehicle,123983.0,silver,  1ftfw1ef7dfd73034,167742775,connecticut, usa,18 hours left
1998,13500,ford,hybrid,2019,clean vehicle,35023.0,gray,  3fa6p0lu6kr119958,167801804,florida, usa,1 days left
1999,25995,ford,doors,2015,clean vehicle,39509.0,white,  1fa6p8cf3f5404612,167564817,new hampshire, usa,9 days left
2000,27990,ford,doors,2018,clean vehicle,4512.0,ingot silver metallic,  1fa6p8cf0j5159227,167654227,new york, usa,11 days left
2001,23985,ford,doors,2015,clean vehicle,51884.0,white,  1fa6p8cf0f5308078,167564818,new jersey, usa,9 days left
2002,27995,ford,doors,2018,clean vehicle,4181.0,gray,  1fa6p8cf9j5120362,167654228,pennsylvania, usa,11 days left
2003,13995,ford,doors,2015,clean vehicle,56703.0,oxford white,  1fa6p8th8f5341198,167564839,new york, usa,9 days left
2004,29988,ford,doors,2018,clean vehicle,4712.0,ingot silver metallic,  1fa6p8cf5j5125462,167654229,pennsylvania, usa,11 days left
2005,12995,ford,doors,2015,clean vehicle,102800.0,blue,  1fa6p8am4f5334930,167564840,new jersey, usa,9 days left
2006,21687,ford,doors,2018,clean vehicle,7109.0,lightning blue,  1fa6p8th8j5120337,167654230,pennsylvania, usa,11 days left
2007,25200,ford,door,2016,clean vehicle,100943.0,white,  1ftew1cf9gfa55757,167743025,alabama, usa,21 hours left
2008,29590,ford,doors,2015,clean vehicle,3915.0,green,  1fa6p8cf7f5325900,167564841,new york, usa,9 days left
2009,28999,ford,doors,2018,clean vehicle,15550.0,ingot silver,  1fa6p8cf1j5175131,167654231,pennsylvania, usa,11 days left
2010,13942,ford,doors,2015,clean vehicle,62542.0,magnetic metallic,  1fatp8em4f5415097,167564843,new jersey, usa,9 days left
2011,15300,ford,taurus,2018,clean vehicle,38370.0,silver,  1fahp2f84jg117375,167667719,utah, usa,Listing Expired
2012,35400,ford,ranger,2020,clean vehicle,671.0,blue,  1fter4fh1lla02732,167759471,ohio, usa,21 hours left
2013,32700,ford,door,2016,clean vehicle,61477.0,silver,  1ft7w2bt2ged14343,167743061,alabama, usa,21 hours left
2014,13995,ford,doors,2015,clean vehicle,73891.0,silver,  1fa6p8th7f5344481,167564844,new york, usa,9 days left
2015,1850,ford,door,2014,salvage insurance,168805.0,black,  3fa6p0h78er183765,167682471,michigan, usa,2 days left
2016,15800,ford,door,2012,clean vehicle,82564.0,gold,  1ftfw1ct4ckd77105,167623467,florida, usa,2 days left
2017,36000,ford,door,2016,clean vehicle,85649.0,black,  1ft7w2b61geb39979,167743078,mississippi, usa,21 hours left
2018,15495,ford,doors,2015,clean vehicle,48374.0,white,  1fa6p8th5f5420201,167564845,new york, usa,9 days left
2019,21500,ford,door,2012,clean vehicle,11990.0,red,  1zvbp8ff3c5288048,167623702,florida, usa,2 days left
2020,7200,ford,door,2016,clean vehicle,64111.0,black,  1fadp3k28gl311932,167743079,alabama, usa,21 hours left
2021,17589,ford,doors,2015,clean vehicle,28771.0,red,  1fatp8uh0f5331279,167564846,new jersey, usa,9 days left
2022,31700,ford,door,2015,clean vehicle,126708.0,white,  1ft7w2bt8fec08946,167743606,alabama, usa,21 hours left
2023,31790,ford,doors,2015,clean vehicle,27165.0,orange,  1fa6p8cf6f5325225,167564847,new york, usa,9 days left
2024,18100,ford,van,2015,clean vehicle,106546.0,white,  1fbzx2ym4fka72472,167743616,mississippi, usa,21 hours left
2025,14495,ford,doors,2015,clean vehicle,54778.0,white,  1fa6p8am3f5306570,167564872,new jersey, usa,9 days left
2026,15000,ford,fusion,2020,clean vehicle,11729.0,white,  3fa6p0d92lr117801,167625047,illinois, usa,19 hours left
2027,26400,ford,door,2015,clean vehicle,85197.0,black,  1ftew1ef2fke07659,167743628,mississippi, usa,21 hours left
2028,27990,ford,doors,2015,clean vehicle,19130.0,red,  1fa6p8cf2f5362711,167564874,massachusetts, usa,9 days left
2029,19700,ford,expedition,2015,clean vehicle,72369.0,white,  1fmju1ht4fef41606,167743633,mississippi, usa,21 hours left
2030,15300,ford,doors,2015,clean vehicle,59646.0,silver,  1fa6p8am2f5403582,167564875,massachusetts, usa,9 days left
2031,22000,ford,door,2014,clean vehicle,68418.0,black,  1ftfw1ct6eke95627,167743891,mississippi, usa,21 hours left
2032,23999,ford,doors,2015,clean vehicle,8400.0,black,  1fa6p8th8f5307097,167564892,new jersey, usa,9 days left
2033,16488,ford,doors,2015,clean vehicle,45084.0,gray,  1fa6p8th8f5346675,167564894,new york, usa,9 days left
2034,12784,ford,doors,2015,clean vehicle,67037.0,gray,  1fa6p8am0f5365382,167564896,new jersey, usa,9 days left
2035,23400,ford,doors,2015,clean vehicle,64135.0,black,  1fa6p8cf0f5312423,167564910,new jersey, usa,9 days left
2036,9705,ford,door,2017,clean vehicle,72377.0,black,  3fa6p0h76hr319394,167744596,arkansas, usa,21 hours left
2037,25999,ford,doors,2015,clean vehicle,39367.0,oxford white,  1fa6p8cf7f5357357,167564912,new jersey, usa,9 days left
2038,34977,ford,doors,2015,clean vehicle,46540.0,black,  1fa6p8cf2f5306378,167564913,pennsylvania, usa,9 days left
2039,19000,ford,doors,2015,clean vehicle,40677.0,ingot silver metallic,  1fatp8uh8f5397899,167564914,new jersey, usa,9 days left
2040,15995,ford,doors,2015,clean vehicle,69438.0,black,  1fa6p8th0f5382067,167564915,new york, usa,9 days left
2041,13487,ford,doors,2015,clean vehicle,96246.0,gray,  2fmtk4j95fbb24313,167564973,new york, usa,9 days left
2042,18707,ford,doors,2015,clean vehicle,69719.0,white,  2fmtk4k80fbb56382,167565005,connecticut, usa,9 days left
2043,15290,ford,doors,2015,clean vehicle,75933.0,white platinum tri-coat metallic,  2fmtk4j86fbb17376,167565029,new york, usa,9 days left
2044,15600,ford,doors,2015,clean vehicle,54325.0,black,  2fmtk3j86fbb54504,167565030,new york, usa,9 days left
2045,47000,ford,expedition,2019,clean vehicle,24902.0,black,  1fmju2at1kea37413,167625630,illinois, usa,2 days left
2046,16080,ford,doors,2015,clean vehicle,31793.0,blue,  2fmtk3j92fbc41664,167565031,connecticut, usa,9 days left
2047,50000,ford,max,2019,clean vehicle,16505.0,white,  1fmjk2at2kea45381,167625631,illinois, usa,2 days left
2048,15268,ford,doors,2015,clean vehicle,74361.0,black,  2fmtk4j81fbc21743,167565034,new york, usa,9 days left
2049,47500,ford,max,2019,clean vehicle,27868.0,black,  1fmjk2at0kea39191,167625634,illinois, usa,2 days left
2050,18497,ford,doors,2015,clean vehicle,34011.0,black,  2fmtk4j86fbc21494,167565036,massachusetts, usa,9 days left
2051,10000,ford,escape,2019,clean vehicle,19993.0,silver,  1fmcu9gd3kub30490,167625635,illinois, usa,19 hours left
2052,19995,ford,suv,2015,clean vehicle,48115.0,red,  2fmtk4k88fbb49003,167565056,pennsylvania, usa,9 days left
2053,49000,ford,max,2019,clean vehicle,22543.0,white,  1fmjk2at9kea46589,167625636,illinois, usa,2 days left
2054,17150,ford,doors,2015,clean vehicle,67091.0,black,  2fmtk3ap9fbc28957,167565081,new jersey, usa,9 days left
2055,45000,ford,expedition,2019,clean vehicle,28790.0,black,  1fmju2at8kea33665,167625637,illinois, usa,2 days left
2056,14295,ford,doors,2015,clean vehicle,59391.0,guard,  2fmtk4j87fbb34901,167565082,new jersey, usa,9 days left
2057,49000,ford,max,2019,clean vehicle,18449.0,black,  1fmjk2at3kea46572,167625639,illinois, usa,2 days left
2058,16190,ford,doors,2015,clean vehicle,71824.0,magnetic metallic,  2fmtk4j96fbb10890,167565083,new york, usa,9 days left
2059,49000,ford,expedition,2019,clean vehicle,19304.0,black,  1fmju2at9kea25414,167625640,illinois, usa,2 days left
2060,17899,ford,doors,2015,clean vehicle,39159.0,magnetic metallic,  2fmtk4j82fbc36462,167565105,new york, usa,9 days left
2061,26000,ford,flex,2019,clean vehicle,18708.0,black,  2fmhk6dt1kba15866,167625666,illinois, usa,2 days left
2062,14000,ford,doors,2015,clean vehicle,79430.0,magnetic metallic,  2fmtk4j88fbb19078,167565107,new jersey, usa,9 days left
2063,15500,ford,flex,2019,clean vehicle,12393.0,gray,  2fmhk6d84kba36268,167625667,illinois, usa,19 hours left
2064,16888,ford,doors,2015,clean vehicle,56329.0,black,  2fmtk4j94fbc08560,167565108,new york, usa,9 days left
2065,28000,ford,f-150,2019,clean vehicle,12155.0,silver,  1ftfw1e56kfc13232,167625669,illinois, usa,2 days left
2066,8305,ford,door,2014,clean vehicle,63291.0,blue,  1fa6p0hd0e5355683,167744884,arkansas, usa,2 days left
2067,21822,ford,doors,2015,clean vehicle,36041.0,white platinum tri-coat metallic,  2fmtk4ap1fbc36380,167565117,new jersey, usa,9 days left
2068,15500,ford,mustang,2019,clean vehicle,25810.0,red,  1fatp8uhxk5148949,167625718,illinois, usa,19 hours left
2069,12500,ford,door,2015,clean vehicle,130388.0,blue,  1ftew1cf5fkd41840,167744885,arkansas, usa,20 hours left
2070,15995,ford,doors,2015,clean vehicle,23878.0,blue,  2fmtk4g88fbb75562,167565141,new york, usa,9 days left
2071,16000,ford,transit,2019,clean vehicle,15460.0,white,  1ftyr2zm1kkb65539,167625733,illinois, usa,19 hours left
2072,38200,ford,max,2018,clean vehicle,46710.0,white,  1fmjk1kt9jea41402,167745579,north carolina, usa,Listing Expired
2073,12995,ford,doors,2015,clean vehicle,65342.0,black,  2fmtk4g8xfbb98373,167565142,new york, usa,9 days left
2074,14488,ford,doors,2015,clean vehicle,64061.0,tuxedo black metallic,  2fmtk4j93fbb69606,167565143,massachusetts, usa,9 days left
2075,17500,ford,door,2016,clean vehicle,93164.0,white,  1fm5k7f81gga06232,167746065,florida, usa,14 hours left
2076,21995,ford,doors,2015,clean vehicle,35629.0,blue,  2fmtk4ap6fbc01186,167565147,massachusetts, usa,9 days left
2077,8500,ford,connect,2015,clean vehicle,118483.0,white,  nm0ls6e75f1193116,167746107,florida, usa,14 hours left
2078,16593,ford,doors,2015,clean vehicle,71573.0,tuxedo black metallic,  2fmtk4k86fbb36847,167565148,massachusetts, usa,9 days left
2079,13000,ford,door,2017,clean vehicle,33660.0,black,  1fmcu0gd0hue05897,167628838,illinois, usa,2 days left
2080,14247,ford,doors,2015,clean vehicle,61168.0,blue,  2fmtk3j95fbc21893,167565149,pennsylvania, usa,9 days left
2081,23500,ford,door,2017,clean vehicle,42241.0,gray,  1ftfw1ef3hfc08748,167629013,illinois, usa,2 days left
2082,16999,ford,doors,2015,clean vehicle,21004.0,oxford white,  2fmtk4g88fbb94547,167565174,pennsylvania, usa,9 days left
2083,25000,ford,door,2017,clean vehicle,45003.0,red,  1ftfw1ef2hfb56304,167629019,illinois, usa,2 days left
2084,20159,ford,doors,2015,clean vehicle,45278.0,oxford white,  2fmtk4j98fbc15642,167565193,new jersey, usa,9 days left
2085,31000,ford,door,2017,clean vehicle,1.0,black,  1ftfw1ef0hfa02688,167629024,illinois, usa,2 days left
2086,22500,ford,edge,2018,clean vehicle,24747.0,gray,  2fmpk4k82jbb61657,167567143,colorado, usa,8 days left
2087,29500,ford,door,2017,clean vehicle,48707.0,black,  1ftfw1ef5hfb57303,167629025,illinois, usa,2 days left
2088,59900,ford,max,2020,clean vehicle,2162.0,no_color,  1fmjk2at4lea11492,167762991,ohio, usa,21 hours left
2089,24000,ford,f-150,2017,clean vehicle,50874.0,black,  1ftfw1eg9hfc63181,167629029,illinois, usa,2 days left
2090,20500,ford,f-150,2017,clean vehicle,70727.0,black,  1ftfw1ef8hfa28276,167629031,illinois, usa,2 days left
2091,27200,ford,explorer,2019,clean vehicle,29382.0,gray,  1fm5k8f85kgb47660,167802092,north carolina, usa,2 days left
2092,24900,ford,f-150,2018,clean vehicle,33194.0,white,  1ftew1cg6jfd15757,167571218,virginia, usa,2 days left
2093,24500,ford,door,2017,clean vehicle,52084.0,white,  1ftfw1ef6hfa36117,167629032,illinois, usa,2 days left
2094,34000,ford,expedition,2018,clean vehicle,51122.0,black,  1fmju1kt7jea10840,167571219,virginia, usa,2 days left
2095,28000,ford,door,2017,clean vehicle,40286.0,white,  1ftew1eg4hfc14661,167629033,illinois, usa,2 days left
2096,27000,ford,f-150,2017,clean vehicle,55420.0,black,  1ftfw1eg4hfa61042,167629035,illinois, usa,2 days left
2097,34000,ford,wagon,2018,clean vehicle,10282.0,black,  1fbvu4xg0jka34387,167571324,virginia, usa,5 days left
2098,42500,ford,door,2017,clean vehicle,85278.0,white,  1ft7w2bt6hed37724,167629115,illinois, usa,2 days left
2099,33000,ford,explorer,2018,clean vehicle,7258.0,black,  1fm5k8gt5jga17377,167749025,pennsylvania, usa,2 days left
2100,10200,ford,escape,2018,clean vehicle,93350.0,black,  1fmcu9gd2jua74282,167749030,pennsylvania, usa,2 days left
2101,25600,ford,explorer,2019,clean vehicle,37166.0,gray,  1fm5k7f85kgb16175,167802097,north carolina, usa,2 days left
2102,16300,ford,f-150,2018,clean vehicle,69480.0,white,  1ftex1cb2jkd88410,167572896,texas, usa,1 days left
2103,26500,ford,door,2016,clean vehicle,34679.0,white,  1ftfw1eg1gfa91324,167631023,illinois, usa,2 days left
2104,36500,ford,f-150,2018,clean vehicle,24151.0,red,  1ftew1eg1jfb92141,167749059,pennsylvania, usa,3 days left
2105,25900,ford,explorer,2019,clean vehicle,32796.0,white,  1fm5k7f8xkga63974,167802098,north carolina, usa,2 days left
2106,22500,ford,door,2016,clean vehicle,67979.0,black,  1ftfw1ef7gfd42886,167631026,illinois, usa,2 days left
2107,29000,ford,f-150,2018,clean vehicle,18690.0,white,  1ftfw1e53jfa49565,167749061,pennsylvania, usa,3 days left
2108,825,ford,door,2012,salvage insurance,78072.0,white,  1fahp3f27cl372579,167596499,pennsylvania, usa,7 days left
2109,10500,ford,door,2016,clean vehicle,54251.0,red,  1fmcu9g99guc59224,167631029,illinois, usa,2 days left
2110,32000,ford,f-150,2018,clean vehicle,32262.0,white,  1ftfw1eg6jfc96497,167749063,pennsylvania, usa,3 days left
2111,27700,ford,f-650,2015,clean vehicle,92358.0,white,  3frnf6fb7fv723704,167802125,texas, usa,2 days left
2112,4000,ford,door,2015,clean vehicle,90740.0,red,  3fa6p0hd9fr112940,167632416,illinois, usa,2 days left
2113,38800,ford,f-150,2018,clean vehicle,35225.0,black,  1ftfw1eg6jfa49562,167749065,pennsylvania, usa,3 days left
2114,26200,ford,f-650,2015,clean vehicle,129063.0,white,  3frnf6fb5fv723703,167802126,texas, usa,2 days left
2115,19500,ford,wagon,2018,clean vehicle,49985.0,white,  1fbzx2zm8jka97477,167600366,wisconsin, usa,23 hours left
2116,11700,ford,escape,2015,clean vehicle,52340.0,black,  1fmcu0jx4fua38177,167632432,illinois, usa,2 days left
2117,34000,ford,f-150,2018,clean vehicle,21406.0,black,  1ftew1ep8jfe30258,167749066,pennsylvania, usa,3 days left
2118,38600,ford,srw,2019,clean vehicle,16619.0,white,  1ft7w2bt0kee34621,167802180,florida, usa,1 days left
2119,21500,ford,door,2015,clean vehicle,41293.0,black,  1ftfw1ef5ffa07480,167632433,illinois, usa,2 days left
2120,38500,ford,f-150,2018,clean vehicle,37053.0,black,  1ftew1e50jfa49583,167749067,pennsylvania, usa,3 days left
2121,38500,ford,f-150,2018,clean vehicle,34532.0,black,  1ftfw1eg8jfc18450,167749069,pennsylvania, usa,3 days left
2122,12000,ford,taurus,2017,clean vehicle,13328.0,blue,  1fahp2e88hg132084,167636134,missouri, usa,8 days left
2123,30500,ford,f-150,2018,clean vehicle,56836.0,off-white,  1ftfw1eg3jfa50880,167749076,pennsylvania, usa,3 days left
2124,11300,ford,door,2016,clean vehicle,48080.0,orange,  1fmcu9gx7gub92704,167636569,missouri, usa,47 minutes
2125,29500,ford,f-150,2018,clean vehicle,12271.0,gray,  1ftfw1eg4jfe78490,167749164,pennsylvania, usa,3 days left
2126,16100,ford,expedition,2014,clean vehicle,97318.0,white,  1fmju2a50eef65739,167637017,missouri, usa,47 minutes
2127,32500,ford,f-150,2018,clean vehicle,12717.0,red,  1ftfw1eg1jfc34506,167749167,pennsylvania, usa,3 days left
2128,29000,ford,mustang,2019,clean vehicle,12764.0,black,  1fa6p8cf3k5102120,167638863,texas, usa,10 days left
2129,30000,ford,f-150,2018,clean vehicle,19951.0,red,  1ftfw1eg8jfa10617,167749170,pennsylvania, usa,3 days left
2130,26000,ford,explorer,2019,clean vehicle,32458.0,white,  1fm5k7f83kga17399,167802226,north carolina, usa,2 days left
2131,26000,ford,f-150,2018,clean vehicle,21616.0,gray,  1ftfw1e55jfa37529,167749171,pennsylvania, usa,3 days left
2132,18500,ford,escape,2019,clean vehicle,17755.0,blue,  1fmcu9j9xkuc36052,167802227,north carolina, usa,6 days left
2133,12000,ford,door,2017,clean vehicle,73846.0,gray,  1ftex1cp8hkd08288,167640389,texas, usa,9 days left
2134,30000,ford,f-150,2018,clean vehicle,15771.0,blue,  1ftew1ep8jfd90148,167749173,pennsylvania, usa,3 days left
2135,14700,ford,escape,2019,clean vehicle,29168.0,silver,  1fmcu0g96kub33780,167802228,north carolina, usa,2 days left
2136,25000,ford,door,2017,clean vehicle,159182.0,red,  1ft8w3dt0hef24562,167640427,texas, usa,10 days left
